Date,City,Route,Mode,DayType,Ridership
2004-03-04,Chicago,Total,Rail,W,584225
2004-03-05,Chicago,Total,Rail,W,575845
2004-03-06,Chicago,Total,Rail,A,296173
2004-03-07,Chicago,Total,Rail,U,186924
2004-03-08,Chicago,Total,Rail,W,585973
2004-03-09,Chicago,Total,Rail,W,597735
2004-03-10,Chicago,Total,Rail,W,601851
2004-03-11,Chicago,Total,Rail,W,589420
2004-03-12,Chicago,Total,Rail,W,580254
2004-03-13,Chicago,Total,Rail,A,342986
2004-03-14,Chicago,Total,Rail,U,200734
2004-03-15,Chicago,Total,Rail,W,580038
2004-03-16,Chicago,Total,Rail,W,582515
2004-03-17,Chicago,Total,Rail,W,589641
2004-03-18,Chicago,Total,Rail,W,588303
2004-03-19,Chicago,Total,Rail,W,593249
2004-03-20,Chicago,Total,Rail,A,311130
2004-03-21,Chicago,Total,Rail,U,189403
2004-03-22,Chicago,Total,Rail,W,559786
2004-03-23,Chicago,Total,Rail,W,579228
2004-03-24,Chicago,Total,Rail,W,565878
2004-03-25,Chicago,Total,Rail,W,577094
2004-03-26,Chicago,Total,Rail,W,557755
2004-03-27,Chicago,Total,Rail,A,300842
2004-03-28,Chicago,Total,Rail,U,215088
2004-03-29,Chicago,Total,Rail,W,573929
2004-03-30,Chicago,Total,Rail,W,579487
2004-03-31,Chicago,Total,Rail,W,579344
2004-04-01,Chicago,Total,Rail,W,592854
2004-04-02,Chicago,Total,Rail,W,589043
2004-04-03,Chicago,Total,Rail,A,304787
2004-04-04,Chicago,Total,Rail,U,198468
2004-04-05,Chicago,Total,Rail,W,571811
2004-04-06,Chicago,Total,Rail,W,585618
2004-04-07,Chicago,Total,Rail,W,592042
2004-04-08,Chicago,Total,Rail,W,588420
2004-04-09,Chicago,Total,Rail,W,490037
2004-04-10,Chicago,Total,Rail,A,263036
2004-04-11,Chicago,Total,Rail,U,162703
2004-04-12,Chicago,Total,Rail,W,560649
2004-04-13,Chicago,Total,Rail,W,571813
2004-04-14,Chicago,Total,Rail,W,593419
2004-04-15,Chicago,Total,Rail,W,601171
2004-04-16,Chicago,Total,Rail,W,600132
2004-04-17,Chicago,Total,Rail,A,331377
2004-04-18,Chicago,Total,Rail,U,227626
2004-04-19,Chicago,Total,Rail,W,592025
2004-04-20,Chicago,Total,Rail,W,592319
2004-04-21,Chicago,Total,Rail,W,597005
2004-04-22,Chicago,Total,Rail,W,597088
2004-04-23,Chicago,Total,Rail,W,615945
2004-04-24,Chicago,Total,Rail,A,314947
2004-04-25,Chicago,Total,Rail,U,218019
2004-04-26,Chicago,Total,Rail,W,576288
2004-04-27,Chicago,Total,Rail,W,588215
2004-04-28,Chicago,Total,Rail,W,585375
2004-04-29,Chicago,Total,Rail,W,580209
2004-04-30,Chicago,Total,Rail,W,579995
2004-05-01,Chicago,Total,Rail,A,282452
2004-05-02,Chicago,Total,Rail,U,203143
2004-05-03,Chicago,Total,Rail,W,580844
2004-05-04,Chicago,Total,Rail,W,615968
2004-05-05,Chicago,Total,Rail,W,622837
2004-05-06,Chicago,Total,Rail,W,614497
2004-05-07,Chicago,Total,Rail,W,591026
2004-05-08,Chicago,Total,Rail,A,316493
2004-05-09,Chicago,Total,Rail,U,221375
2004-05-10,Chicago,Total,Rail,W,558691
2004-05-11,Chicago,Total,Rail,W,583729
2004-05-12,Chicago,Total,Rail,W,576643
2004-05-13,Chicago,Total,Rail,W,579703
2004-05-14,Chicago,Total,Rail,W,566238
2004-05-15,Chicago,Total,Rail,A,308012
2004-05-16,Chicago,Total,Rail,U,214886
2004-05-17,Chicago,Total,Rail,W,567520
2004-05-18,Chicago,Total,Rail,W,600273
2004-05-19,Chicago,Total,Rail,W,613954
2004-05-20,Chicago,Total,Rail,W,604798
2004-05-21,Chicago,Total,Rail,W,592577
2004-05-22,Chicago,Total,Rail,A,316714
2004-05-23,Chicago,Total,Rail,U,224372
2004-05-24,Chicago,Total,Rail,W,572310
2004-05-25,Chicago,Total,Rail,W,586827
2004-05-26,Chicago,Total,Rail,W,583785
2004-05-27,Chicago,Total,Rail,W,583639
2004-05-28,Chicago,Total,Rail,W,574148
2004-05-29,Chicago,Total,Rail,A,288249
2004-05-30,Chicago,Total,Rail,U,185353
2004-05-31,Chicago,Total,Rail,U,210076
2004-06-01,Chicago,Total,Rail,W,604744
2004-06-02,Chicago,Total,Rail,W,605193
2004-06-03,Chicago,Total,Rail,W,597741
2004-06-04,Chicago,Total,Rail,W,619850
2004-06-05,Chicago,Total,Rail,A,350348
2004-06-06,Chicago,Total,Rail,U,247799
2004-06-07,Chicago,Total,Rail,W,602548
2004-06-08,Chicago,Total,Rail,W,627174
2004-06-09,Chicago,Total,Rail,W,616418
2004-06-10,Chicago,Total,Rail,W,614363
2004-06-11,Chicago,Total,Rail,W,584390
2004-06-12,Chicago,Total,Rail,A,347638
2004-06-13,Chicago,Total,Rail,U,237263
2004-06-14,Chicago,Total,Rail,W,569479
2004-06-15,Chicago,Total,Rail,W,591145
2004-06-16,Chicago,Total,Rail,W,584517
2004-06-17,Chicago,Total,Rail,W,585309
2004-06-18,Chicago,Total,Rail,W,600582
2004-06-19,Chicago,Total,Rail,A,336481
2004-06-20,Chicago,Total,Rail,U,231581
2004-06-21,Chicago,Total,Rail,W,540333
2004-06-22,Chicago,Total,Rail,W,597441
2004-06-23,Chicago,Total,Rail,W,578302
2004-06-24,Chicago,Total,Rail,W,571439
2004-06-25,Chicago,Total,Rail,W,629449
2004-06-26,Chicago,Total,Rail,A,374748
2004-06-27,Chicago,Total,Rail,U,324978
2004-06-28,Chicago,Total,Rail,W,572918
2004-06-29,Chicago,Total,Rail,W,643017
2004-06-30,Chicago,Total,Rail,W,639979
2004-07-01,Chicago,Total,Rail,W,646062
2004-07-02,Chicago,Total,Rail,W,647738
2004-07-03,Chicago,Total,Rail,A,418005
2004-07-04,Chicago,Total,Rail,U,324563
2004-07-05,Chicago,Total,Rail,U,229820
2004-07-06,Chicago,Total,Rail,W,556428
2004-07-07,Chicago,Total,Rail,W,568101
2004-07-08,Chicago,Total,Rail,W,580508
2004-07-09,Chicago,Total,Rail,W,560395
2004-07-10,Chicago,Total,Rail,A,305695
2004-07-11,Chicago,Total,Rail,U,228013
2004-07-12,Chicago,Total,Rail,W,564588
2004-07-13,Chicago,Total,Rail,W,571480
2004-07-14,Chicago,Total,Rail,W,581198
2004-07-15,Chicago,Total,Rail,W,615708
2004-07-16,Chicago,Total,Rail,W,610788
2004-07-17,Chicago,Total,Rail,A,365413
2004-07-18,Chicago,Total,Rail,U,271230
2004-07-19,Chicago,Total,Rail,W,593573
2004-07-20,Chicago,Total,Rail,W,606660
2004-07-21,Chicago,Total,Rail,W,590615
2004-07-22,Chicago,Total,Rail,W,598156
2004-07-23,Chicago,Total,Rail,W,590514
2004-07-24,Chicago,Total,Rail,A,319483
2004-07-25,Chicago,Total,Rail,U,250189
2004-07-26,Chicago,Total,Rail,W,565461
2004-07-27,Chicago,Total,Rail,W,590244
2004-07-28,Chicago,Total,Rail,W,581804
2004-07-29,Chicago,Total,Rail,W,574372
2004-07-30,Chicago,Total,Rail,W,599378
2004-07-31,Chicago,Total,Rail,A,376947
2004-08-01,Chicago,Total,Rail,U,251600
2004-08-02,Chicago,Total,Rail,W,544308
2004-08-03,Chicago,Total,Rail,W,570440
2004-08-04,Chicago,Total,Rail,W,556467
2004-08-05,Chicago,Total,Rail,W,572708
2004-08-06,Chicago,Total,Rail,W,576089
2004-08-07,Chicago,Total,Rail,A,319929
2004-08-08,Chicago,Total,Rail,U,235899
2004-08-09,Chicago,Total,Rail,W,543743
2004-08-10,Chicago,Total,Rail,W,584756
2004-08-11,Chicago,Total,Rail,W,581158
2004-08-12,Chicago,Total,Rail,W,586637
2004-08-13,Chicago,Total,Rail,W,591673
2004-08-14,Chicago,Total,Rail,A,359470
2004-08-15,Chicago,Total,Rail,U,239400
2004-08-16,Chicago,Total,Rail,W,531860
2004-08-17,Chicago,Total,Rail,W,547281
2004-08-18,Chicago,Total,Rail,W,550495
2004-08-19,Chicago,Total,Rail,W,560944
2004-08-20,Chicago,Total,Rail,W,568661
2004-08-21,Chicago,Total,Rail,A,360597
2004-08-22,Chicago,Total,Rail,U,271487
2004-08-23,Chicago,Total,Rail,W,566252
2004-08-24,Chicago,Total,Rail,W,567497
2004-08-25,Chicago,Total,Rail,W,570388
2004-08-26,Chicago,Total,Rail,W,586981
2004-08-27,Chicago,Total,Rail,W,605790
2004-08-28,Chicago,Total,Rail,A,297684
2004-08-29,Chicago,Total,Rail,U,243215
2004-08-30,Chicago,Total,Rail,W,567769
2004-08-31,Chicago,Total,Rail,W,586695
2004-09-01,Chicago,Total,Rail,W,597386
2004-09-02,Chicago,Total,Rail,W,599495
2004-09-03,Chicago,Total,Rail,W,588503
2004-09-04,Chicago,Total,Rail,A,326695
2004-09-05,Chicago,Total,Rail,U,257995
2004-09-06,Chicago,Total,Rail,U,232087
2004-09-07,Chicago,Total,Rail,W,626352
2004-09-08,Chicago,Total,Rail,W,637961
2004-09-09,Chicago,Total,Rail,W,628271
2004-09-10,Chicago,Total,Rail,W,651710
2004-09-11,Chicago,Total,Rail,A,355835
2004-09-12,Chicago,Total,Rail,U,258509
2004-09-13,Chicago,Total,Rail,W,636868
2004-09-14,Chicago,Total,Rail,W,648153
2004-09-15,Chicago,Total,Rail,W,640279
2004-09-16,Chicago,Total,Rail,W,621221
2004-09-17,Chicago,Total,Rail,W,625246
2004-09-18,Chicago,Total,Rail,A,340756
2004-09-19,Chicago,Total,Rail,U,237754
2004-09-20,Chicago,Total,Rail,W,618982
2004-09-21,Chicago,Total,Rail,W,632360
2004-09-22,Chicago,Total,Rail,W,629320
2004-09-23,Chicago,Total,Rail,W,639139
2004-09-24,Chicago,Total,Rail,W,622291
2004-09-25,Chicago,Total,Rail,A,322940
2004-09-26,Chicago,Total,Rail,U,226180
2004-09-27,Chicago,Total,Rail,W,636750
2004-09-28,Chicago,Total,Rail,W,651704
2004-09-29,Chicago,Total,Rail,W,651246
2004-09-30,Chicago,Total,Rail,W,652621
2004-10-01,Chicago,Total,Rail,W,654384
2004-10-02,Chicago,Total,Rail,A,363581
2004-10-03,Chicago,Total,Rail,U,252513
2004-10-04,Chicago,Total,Rail,W,626058
2004-10-05,Chicago,Total,Rail,W,632144
2004-10-06,Chicago,Total,Rail,W,633595
2004-10-07,Chicago,Total,Rail,W,640106
2004-10-08,Chicago,Total,Rail,W,633554
2004-10-09,Chicago,Total,Rail,A,363116
2004-10-10,Chicago,Total,Rail,U,350585
2004-10-11,Chicago,Total,Rail,W,533211
2004-10-12,Chicago,Total,Rail,W,636093
2004-10-13,Chicago,Total,Rail,W,633630
2004-10-14,Chicago,Total,Rail,W,634855
2004-10-15,Chicago,Total,Rail,W,634543
2004-10-16,Chicago,Total,Rail,A,326448
2004-10-17,Chicago,Total,Rail,U,243898
2004-10-18,Chicago,Total,Rail,W,609460
2004-10-19,Chicago,Total,Rail,W,624056
2004-10-20,Chicago,Total,Rail,W,623762
2004-10-21,Chicago,Total,Rail,W,637181
2004-10-22,Chicago,Total,Rail,W,629243
2004-10-23,Chicago,Total,Rail,A,313794
2004-10-24,Chicago,Total,Rail,U,227357
2004-10-25,Chicago,Total,Rail,W,612489
2004-10-26,Chicago,Total,Rail,W,621378
2004-10-27,Chicago,Total,Rail,W,628723
2004-10-28,Chicago,Total,Rail,W,629827
2004-10-29,Chicago,Total,Rail,W,630736
2004-10-30,Chicago,Total,Rail,A,318073
2004-10-31,Chicago,Total,Rail,U,230321
2004-11-01,Chicago,Total,Rail,W,587503
2004-11-02,Chicago,Total,Rail,W,577460
2004-11-03,Chicago,Total,Rail,W,625991
2004-11-04,Chicago,Total,Rail,W,623937
2004-11-05,Chicago,Total,Rail,W,630151
2004-11-06,Chicago,Total,Rail,A,331394
2004-11-07,Chicago,Total,Rail,U,222194
2004-11-08,Chicago,Total,Rail,W,615996
2004-11-09,Chicago,Total,Rail,W,629375
2004-11-10,Chicago,Total,Rail,W,635694
2004-11-11,Chicago,Total,Rail,W,549029
2004-11-12,Chicago,Total,Rail,W,606762
2004-11-13,Chicago,Total,Rail,A,331920
2004-11-14,Chicago,Total,Rail,U,221405
2004-11-15,Chicago,Total,Rail,W,611786
2004-11-16,Chicago,Total,Rail,W,623801
2004-11-17,Chicago,Total,Rail,W,620535
2004-11-18,Chicago,Total,Rail,W,610552
2004-11-19,Chicago,Total,Rail,W,622698
2004-11-20,Chicago,Total,Rail,A,371415
2004-11-21,Chicago,Total,Rail,U,229287
2004-11-22,Chicago,Total,Rail,W,606086
2004-11-23,Chicago,Total,Rail,W,616805
2004-11-24,Chicago,Total,Rail,W,550778
2004-11-25,Chicago,Total,Rail,U,147567
2004-11-26,Chicago,Total,Rail,W,345213
2004-11-27,Chicago,Total,Rail,A,246053
2004-11-28,Chicago,Total,Rail,U,206685
2004-11-29,Chicago,Total,Rail,W,588392
2004-11-30,Chicago,Total,Rail,W,600955
2004-12-01,Chicago,Total,Rail,W,614286
2004-12-02,Chicago,Total,Rail,W,613061
2004-12-03,Chicago,Total,Rail,W,615342
2004-12-04,Chicago,Total,Rail,A,335317
2004-12-05,Chicago,Total,Rail,U,231858
2004-12-06,Chicago,Total,Rail,W,587577
2004-12-07,Chicago,Total,Rail,W,587165
2004-12-08,Chicago,Total,Rail,W,605103
2004-12-09,Chicago,Total,Rail,W,607436
2004-12-10,Chicago,Total,Rail,W,598887
2004-12-11,Chicago,Total,Rail,A,318757
2004-12-12,Chicago,Total,Rail,U,205786
2004-12-13,Chicago,Total,Rail,W,562847
2004-12-14,Chicago,Total,Rail,W,574048
2004-12-15,Chicago,Total,Rail,W,584961
2004-12-16,Chicago,Total,Rail,W,585749
2004-12-17,Chicago,Total,Rail,W,572764
2004-12-18,Chicago,Total,Rail,A,302065
2004-12-19,Chicago,Total,Rail,U,181261
2004-12-20,Chicago,Total,Rail,W,488937
2004-12-21,Chicago,Total,Rail,W,508747
2004-12-22,Chicago,Total,Rail,W,473787
2004-12-23,Chicago,Total,Rail,W,408740
2004-12-24,Chicago,Total,Rail,W,191941
2004-12-25,Chicago,Total,Rail,U,87992
2004-12-26,Chicago,Total,Rail,U,152351
2004-12-27,Chicago,Total,Rail,W,386604
2004-12-28,Chicago,Total,Rail,W,438802
2004-12-29,Chicago,Total,Rail,W,456993
2004-12-30,Chicago,Total,Rail,W,457796
2004-12-31,Chicago,Total,Rail,W,364015
2005-01-01,Chicago,Total,Rail,U,196267
2005-01-02,Chicago,Total,Rail,U,183672
2005-01-03,Chicago,Total,Rail,W,512620
2005-01-04,Chicago,Total,Rail,W,559563
2005-01-05,Chicago,Total,Rail,W,558698
2005-01-06,Chicago,Total,Rail,W,554283
2005-01-07,Chicago,Total,Rail,W,554769
2005-01-08,Chicago,Total,Rail,A,261042
2005-01-09,Chicago,Total,Rail,U,177968
2005-01-10,Chicago,Total,Rail,W,584456
2005-01-11,Chicago,Total,Rail,W,590368
2005-01-12,Chicago,Total,Rail,W,589359
2005-01-13,Chicago,Total,Rail,W,582596
2005-01-14,Chicago,Total,Rail,W,552090
2005-01-15,Chicago,Total,Rail,A,249401
2005-01-16,Chicago,Total,Rail,U,169880
2005-01-17,Chicago,Total,Rail,W,349284
2005-01-18,Chicago,Total,Rail,W,569801
2005-01-19,Chicago,Total,Rail,W,583108
2005-01-20,Chicago,Total,Rail,W,590558
2005-01-21,Chicago,Total,Rail,W,591645
2005-01-22,Chicago,Total,Rail,A,263129
2005-01-23,Chicago,Total,Rail,U,188044
2005-01-24,Chicago,Total,Rail,W,580140
2005-01-25,Chicago,Total,Rail,W,592253
2005-01-26,Chicago,Total,Rail,W,581016
2005-01-27,Chicago,Total,Rail,W,587048
2005-01-28,Chicago,Total,Rail,W,554367
2005-01-29,Chicago,Total,Rail,A,277291
2005-01-30,Chicago,Total,Rail,U,187644
2005-01-31,Chicago,Total,Rail,W,583230
2005-02-01,Chicago,Total,Rail,W,598684
2005-02-02,Chicago,Total,Rail,W,599354
2005-02-03,Chicago,Total,Rail,W,607326
2005-02-04,Chicago,Total,Rail,W,595511
2005-02-05,Chicago,Total,Rail,A,312338
2005-02-06,Chicago,Total,Rail,U,196102
2005-02-07,Chicago,Total,Rail,W,578699
2005-02-08,Chicago,Total,Rail,W,593343
2005-02-09,Chicago,Total,Rail,W,595976
2005-02-10,Chicago,Total,Rail,W,596286
2005-02-11,Chicago,Total,Rail,W,566136
2005-02-12,Chicago,Total,Rail,A,316216
2005-02-13,Chicago,Total,Rail,U,194152
2005-02-14,Chicago,Total,Rail,W,596928
2005-02-15,Chicago,Total,Rail,W,590777
2005-02-16,Chicago,Total,Rail,W,602439
2005-02-17,Chicago,Total,Rail,W,593476
2005-02-18,Chicago,Total,Rail,W,582874
2005-02-19,Chicago,Total,Rail,A,308419
2005-02-20,Chicago,Total,Rail,U,192834
2005-02-21,Chicago,Total,Rail,W,445742
2005-02-22,Chicago,Total,Rail,W,600405
2005-02-23,Chicago,Total,Rail,W,601647
2005-02-24,Chicago,Total,Rail,W,599568
2005-02-25,Chicago,Total,Rail,W,590287
2005-02-26,Chicago,Total,Rail,A,304026
2005-02-27,Chicago,Total,Rail,U,200694
2005-02-28,Chicago,Total,Rail,W,578722
2005-03-01,Chicago,Total,Rail,W,591771
2005-03-02,Chicago,Total,Rail,W,587875
2005-03-03,Chicago,Total,Rail,W,600570
2005-03-04,Chicago,Total,Rail,W,589864
2005-03-05,Chicago,Total,Rail,A,303912
2005-03-06,Chicago,Total,Rail,U,218330
2005-03-07,Chicago,Total,Rail,W,533210
2005-03-08,Chicago,Total,Rail,W,597987
2005-03-09,Chicago,Total,Rail,W,598004
2005-03-10,Chicago,Total,Rail,W,585359
2005-03-11,Chicago,Total,Rail,W,587513
2005-03-12,Chicago,Total,Rail,A,317998
2005-03-13,Chicago,Total,Rail,U,205254
2005-03-14,Chicago,Total,Rail,W,583024
2005-03-15,Chicago,Total,Rail,W,606409
2005-03-16,Chicago,Total,Rail,W,607649
2005-03-17,Chicago,Total,Rail,W,605564
2005-03-18,Chicago,Total,Rail,W,593449
2005-03-19,Chicago,Total,Rail,A,312814
2005-03-20,Chicago,Total,Rail,U,208726
2005-03-21,Chicago,Total,Rail,W,544264
2005-03-22,Chicago,Total,Rail,W,553996
2005-03-23,Chicago,Total,Rail,W,544825
2005-03-24,Chicago,Total,Rail,W,544242
2005-03-25,Chicago,Total,Rail,W,456076
2005-03-26,Chicago,Total,Rail,A,266697
2005-03-27,Chicago,Total,Rail,U,172199
2005-03-28,Chicago,Total,Rail,W,568013
2005-03-29,Chicago,Total,Rail,W,598783
2005-03-30,Chicago,Total,Rail,W,580582
2005-03-31,Chicago,Total,Rail,W,589937
2005-04-01,Chicago,Total,Rail,W,600913
2005-04-02,Chicago,Total,Rail,A,322162
2005-04-03,Chicago,Total,Rail,U,229712
2005-04-04,Chicago,Total,Rail,W,608092
2005-04-05,Chicago,Total,Rail,W,612259
2005-04-06,Chicago,Total,Rail,W,610876
2005-04-07,Chicago,Total,Rail,W,612048
2005-04-08,Chicago,Total,Rail,W,642939
2005-04-09,Chicago,Total,Rail,A,347387
2005-04-10,Chicago,Total,Rail,U,244746
2005-04-11,Chicago,Total,Rail,W,615683
2005-04-12,Chicago,Total,Rail,W,597721
2005-04-13,Chicago,Total,Rail,W,630756
2005-04-14,Chicago,Total,Rail,W,616143
2005-04-15,Chicago,Total,Rail,W,602625
2005-04-16,Chicago,Total,Rail,A,331817
2005-04-17,Chicago,Total,Rail,U,225292
2005-04-18,Chicago,Total,Rail,W,609637
2005-04-19,Chicago,Total,Rail,W,622316
2005-04-20,Chicago,Total,Rail,W,600039
2005-04-21,Chicago,Total,Rail,W,601125
2005-04-22,Chicago,Total,Rail,W,588764
2005-04-23,Chicago,Total,Rail,A,297122
2005-04-24,Chicago,Total,Rail,U,221195
2005-04-25,Chicago,Total,Rail,W,610619
2005-04-26,Chicago,Total,Rail,W,620181
2005-04-27,Chicago,Total,Rail,W,620361
2005-04-28,Chicago,Total,Rail,W,604452
2005-04-29,Chicago,Total,Rail,W,608264
2005-04-30,Chicago,Total,Rail,A,315323
2005-05-01,Chicago,Total,Rail,U,215144
2005-05-02,Chicago,Total,Rail,W,585188
2005-05-03,Chicago,Total,Rail,W,610739
2005-05-04,Chicago,Total,Rail,W,612365
2005-05-05,Chicago,Total,Rail,W,621992
2005-05-06,Chicago,Total,Rail,W,626005
2005-05-07,Chicago,Total,Rail,A,341551
2005-05-08,Chicago,Total,Rail,U,242829
2005-05-09,Chicago,Total,Rail,W,593537
2005-05-10,Chicago,Total,Rail,W,634549
2005-05-11,Chicago,Total,Rail,W,592526
2005-05-12,Chicago,Total,Rail,W,605243
2005-05-13,Chicago,Total,Rail,W,597196
2005-05-14,Chicago,Total,Rail,A,324491
2005-05-15,Chicago,Total,Rail,U,218269
2005-05-16,Chicago,Total,Rail,W,598942
2005-05-17,Chicago,Total,Rail,W,607296
2005-05-18,Chicago,Total,Rail,W,604841
2005-05-19,Chicago,Total,Rail,W,593341
2005-05-20,Chicago,Total,Rail,W,625628
2005-05-21,Chicago,Total,Rail,A,353375
2005-05-22,Chicago,Total,Rail,U,249081
2005-05-23,Chicago,Total,Rail,W,612963
2005-05-24,Chicago,Total,Rail,W,636017
2005-05-25,Chicago,Total,Rail,W,628633
2005-05-26,Chicago,Total,Rail,W,632007
2005-05-27,Chicago,Total,Rail,W,616101
2005-05-28,Chicago,Total,Rail,A,356717
2005-05-29,Chicago,Total,Rail,U,261440
2005-05-30,Chicago,Total,Rail,U,232100
2005-05-31,Chicago,Total,Rail,W,591522
2005-06-01,Chicago,Total,Rail,W,613034
2005-06-02,Chicago,Total,Rail,W,603865
2005-06-03,Chicago,Total,Rail,W,616170
2005-06-04,Chicago,Total,Rail,A,322782
2005-06-05,Chicago,Total,Rail,U,236960
2005-06-06,Chicago,Total,Rail,W,619504
2005-06-07,Chicago,Total,Rail,W,628716
2005-06-08,Chicago,Total,Rail,W,632453
2005-06-09,Chicago,Total,Rail,W,622726
2005-06-10,Chicago,Total,Rail,W,654887
2005-06-11,Chicago,Total,Rail,A,413642
2005-06-12,Chicago,Total,Rail,U,287623
2005-06-13,Chicago,Total,Rail,W,628857
2005-06-14,Chicago,Total,Rail,W,635882
2005-06-15,Chicago,Total,Rail,W,637318
2005-06-16,Chicago,Total,Rail,W,603660
2005-06-17,Chicago,Total,Rail,W,611676
2005-06-18,Chicago,Total,Rail,A,346258
2005-06-19,Chicago,Total,Rail,U,243775
2005-06-20,Chicago,Total,Rail,W,591715
2005-06-21,Chicago,Total,Rail,W,606210
2005-06-22,Chicago,Total,Rail,W,607690
2005-06-23,Chicago,Total,Rail,W,593403
2005-06-24,Chicago,Total,Rail,W,643554
2005-06-25,Chicago,Total,Rail,A,398677
2005-06-26,Chicago,Total,Rail,U,354882
2005-06-27,Chicago,Total,Rail,W,591716
2005-06-28,Chicago,Total,Rail,W,632227
2005-06-29,Chicago,Total,Rail,W,638601
2005-06-30,Chicago,Total,Rail,W,646980
2005-07-01,Chicago,Total,Rail,W,662564
2005-07-02,Chicago,Total,Rail,A,463297
2005-07-03,Chicago,Total,Rail,U,517599
2005-07-04,Chicago,Total,Rail,U,278678
2005-07-05,Chicago,Total,Rail,W,569757
2005-07-06,Chicago,Total,Rail,W,590642
2005-07-07,Chicago,Total,Rail,W,578396
2005-07-08,Chicago,Total,Rail,W,591325
2005-07-09,Chicago,Total,Rail,A,331017
2005-07-10,Chicago,Total,Rail,U,239684
2005-07-11,Chicago,Total,Rail,W,573004
2005-07-12,Chicago,Total,Rail,W,585394
2005-07-13,Chicago,Total,Rail,W,596373
2005-07-14,Chicago,Total,Rail,W,634107
2005-07-15,Chicago,Total,Rail,W,631418
2005-07-16,Chicago,Total,Rail,A,397796
2005-07-17,Chicago,Total,Rail,U,270831
2005-07-18,Chicago,Total,Rail,W,582649
2005-07-19,Chicago,Total,Rail,W,608460
2005-07-20,Chicago,Total,Rail,W,597676
2005-07-21,Chicago,Total,Rail,W,610460
2005-07-22,Chicago,Total,Rail,W,614666
2005-07-23,Chicago,Total,Rail,A,361618
2005-07-24,Chicago,Total,Rail,U,255844
2005-07-25,Chicago,Total,Rail,W,580681
2005-07-26,Chicago,Total,Rail,W,588210
2005-07-27,Chicago,Total,Rail,W,626793
2005-07-28,Chicago,Total,Rail,W,626164
2005-07-29,Chicago,Total,Rail,W,618229
2005-07-30,Chicago,Total,Rail,A,388729
2005-07-31,Chicago,Total,Rail,U,261208
2005-08-01,Chicago,Total,Rail,W,574337
2005-08-02,Chicago,Total,Rail,W,600448
2005-08-03,Chicago,Total,Rail,W,598977
2005-08-04,Chicago,Total,Rail,W,597051
2005-08-05,Chicago,Total,Rail,W,603948
2005-08-06,Chicago,Total,Rail,A,357240
2005-08-07,Chicago,Total,Rail,U,261349
2005-08-08,Chicago,Total,Rail,W,590758
2005-08-09,Chicago,Total,Rail,W,606419
2005-08-10,Chicago,Total,Rail,W,605306
2005-08-11,Chicago,Total,Rail,W,588881
2005-08-12,Chicago,Total,Rail,W,606537
2005-08-13,Chicago,Total,Rail,A,350010
2005-08-14,Chicago,Total,Rail,U,248325
2005-08-15,Chicago,Total,Rail,W,574348
2005-08-16,Chicago,Total,Rail,W,589228
2005-08-17,Chicago,Total,Rail,W,590352
2005-08-18,Chicago,Total,Rail,W,561329
2005-08-19,Chicago,Total,Rail,W,602164
2005-08-20,Chicago,Total,Rail,A,361304
2005-08-21,Chicago,Total,Rail,U,292892
2005-08-22,Chicago,Total,Rail,W,597005
2005-08-23,Chicago,Total,Rail,W,616739
2005-08-24,Chicago,Total,Rail,W,616129
2005-08-25,Chicago,Total,Rail,W,590749
2005-08-26,Chicago,Total,Rail,W,625532
2005-08-27,Chicago,Total,Rail,A,364516
2005-08-28,Chicago,Total,Rail,U,273101
2005-08-29,Chicago,Total,Rail,W,612444
2005-08-30,Chicago,Total,Rail,W,625509
2005-08-31,Chicago,Total,Rail,W,631355
2005-09-01,Chicago,Total,Rail,W,643731
2005-09-02,Chicago,Total,Rail,W,632104
2005-09-03,Chicago,Total,Rail,A,377507
2005-09-04,Chicago,Total,Rail,U,323512
2005-09-05,Chicago,Total,Rail,U,274053
2005-09-06,Chicago,Total,Rail,W,647343
2005-09-07,Chicago,Total,Rail,W,664041
2005-09-08,Chicago,Total,Rail,W,671553
2005-09-09,Chicago,Total,Rail,W,672572
2005-09-10,Chicago,Total,Rail,A,379906
2005-09-11,Chicago,Total,Rail,U,257201
2005-09-12,Chicago,Total,Rail,W,674800
2005-09-13,Chicago,Total,Rail,W,691104
2005-09-14,Chicago,Total,Rail,W,687668
2005-09-15,Chicago,Total,Rail,W,702096
2005-09-16,Chicago,Total,Rail,W,689685
2005-09-17,Chicago,Total,Rail,A,404143
2005-09-18,Chicago,Total,Rail,U,292920
2005-09-19,Chicago,Total,Rail,W,657717
2005-09-20,Chicago,Total,Rail,W,685957
2005-09-21,Chicago,Total,Rail,W,685975
2005-09-22,Chicago,Total,Rail,W,672603
2005-09-23,Chicago,Total,Rail,W,699466
2005-09-24,Chicago,Total,Rail,A,390116
2005-09-25,Chicago,Total,Rail,U,277519
2005-09-26,Chicago,Total,Rail,W,651165
